Date: 10/27/2017 1:52 PM
LVDT Calibration factors (X1,X2,Y1,Y2,Z1,Z2):  10.000000, 10.000000, 10.000000, 10.000000, 10.000000, 10.000000
TRUE-TRIAXIAL TEST: DATA FILE:C:\Triax data\Log data\SURE_GI_JettedBlock_20171027_135204.txt 
Comments: Gildenhausener sandstone, jetted along y axis 
Units:
Time (s)
Force (kN)
Displacement (m), no offset correction
NB: DispAX = ( DispAX1 + DispAX2 ) / 2.0

Sample sizes(m): 0.3000000   0.3000000   0.3000000

Time    Force X         Force Y         Force Z         Disp X1         Disp X2         Disp Y1         Disp Y2         Disp Z1         Disp Z2         Chan7(V)        Chan8(V)
BEGIN: 
24.8	38.145132	44.010587	36.765010	0.477378	-2.325287	6.175703	-0.470974	-8.658146	0.800067	-22.779111	3.485003
25.6	38.662584	44.355805	37.454946	0.482635	-2.325944	6.226965	-0.470645	-8.664062	0.800067	-23.282861	3.485003
25.8	38.145132	45.045741	36.592526	0.484936	-2.325287	6.254239	-0.470645	-8.665376	0.800724	-23.539796	3.485003
26.0	37.627430	45.045741	38.145132	0.474092	-2.324959	6.220064	-0.470974	-8.664062	0.800067	-23.533373	3.485003
26.8	37.972648	44.873257	37.109978	0.479678	-2.325287	6.233865	-0.470645	-8.665047	0.800724	-24.035930	3.485003
28.0	37.972648	44.700773	37.109978	0.472449	-2.325287	6.173074	-0.470645	-8.666033	0.800067	-24.007201	3.485003
29.0	37.972648	45.218225	37.972648	0.475406	-2.325616	6.216449	-0.470645	-8.659790	0.800724	-23.190451	3.485003
30.0	37.800164	44.528289	36.592526	0.484607	-2.324959	6.219078	-0.470645	-8.664062	0.800395	-23.162670	3.485003
31.2	37.282462	44.873257	37.109978	0.477706	-2.324959	6.195419	-0.470645	-8.659790	0.800067	-23.655041	3.485003
32.2	38.145132	44.873257	37.282462	0.481649	-2.324301	6.194104	-0.470974	-8.657161	0.800067	-23.892980	3.485003
33.2	38.662584	44.183321	36.420043	0.480335	-2.324630	6.326532	-0.471303	-8.662747	0.800067	-23.342119	3.485003
33.4	37.109978	44.873257	37.800164	0.472777	-2.324301	6.116554	-0.470974	-8.665047	0.800067	-23.600377	3.485003
33.6	38.835068	44.528289	37.454946	0.478364	-2.324630	6.192132	-0.470645	-8.664390	0.800067	-22.282393	3.485003
33.8	37.800164	44.528289	36.937494	0.472120	-2.325287	6.148428	-0.470317	-8.662090	0.799738	-23.854065	3.485003
34.4	38.317616	44.700773	37.800164	0.478035	-2.324959	6.215135	-0.471303	-8.664390	0.800067	-23.052952	3.485003
35.4	38.490100	45.045741	37.282462	0.476392	-2.323644	6.203305	-0.470317	-8.658804	0.800724	-23.109786	3.558336
35.6	38.835068	45.563443	37.109978	0.476063	-2.323973	6.232551	-0.470645	-8.668662	0.800067	-22.789877	3.577383
36.4	38.145132	35.212405	38.317616	0.479678	-2.323973	6.229594	-0.470974	-8.661761	0.800067	-21.531124	3.651669
36.6	39.352770	30.899305	37.454946	0.477049	-2.323973	6.302872	-0.470317	-8.663404	0.800395	-21.742488	3.669764
36.8	38.662584	29.691668	37.800164	0.474420	-2.323644	6.246024	-0.470645	-8.673262	0.799738	-21.164933	3.687860
37.0	39.180286	28.656764	37.972648	0.479678	-2.324301	6.179317	-0.470974	-8.661761	0.800724	-21.093833	3.706907
37.2	38.835068	27.621610	37.972648	0.475078	-2.325287	6.117868	-0.470645	-8.660447	0.801053	-21.039156	3.725003
37.4	39.352770	27.449126	38.490100	0.475078	-2.327259	6.194104	-0.470317	-8.664390	0.800724	-20.969113	3.744050
37.6	39.352770	25.896270	38.490100	0.485264	-2.328573	6.377137	-0.469659	-8.683120	0.802696	-21.439139	3.762145
38.0	39.352770	26.758940	39.697738	0.479021	-2.329887	6.246681	-0.470974	-8.669319	0.808282	-20.521404	3.799288
38.2	39.870222	26.069005	39.007802	0.478364	-2.330873	6.259168	-0.470645	-8.666362	0.810911	-20.711554	3.817383
38.4	40.042706	27.276392	39.870222	0.478692	-2.331531	6.208891	-0.470645	-8.662090	0.814197	-20.654671	3.836431
39.2	37.972648	28.139062	42.113013	0.486578	-2.345661	6.337047	-0.470317	-8.678849	0.837199	-30.224226	3.910717
39.4	36.765010	27.276392	41.422827	0.473106	-2.357819	6.201991	-0.470974	-8.661761	0.840814	-28.899011	3.929764
40.0	36.247308	28.311546	43.148167	0.480335	-2.368334	6.225322	-0.470645	-8.663075	0.851329	-24.332480	3.985003
40.2	36.592526	29.519184	42.457981	0.480335	-2.368006	6.185889	-0.470974	-8.664390	0.854615	-24.011740	4.004050
40.6	36.592526	28.484030	42.802949	0.471791	-2.369320	6.159601	-0.470645	-8.660447	0.859873	-22.859854	4.041193
41.2	37.109978	30.036886	43.320651	0.475406	-2.369320	6.142513	-0.470645	-8.663404	0.871046	-24.045000	4.096431
41.4	37.972648	29.864151	43.493135	0.485921	-2.369320	6.227951	-0.470317	-8.670305	0.873346	-23.195457	4.115479
41.6	38.662584	30.899305	43.148167	0.485593	-2.369649	6.257525	-0.470317	-8.661761	0.875975	-20.795941	4.134526
41.8	37.627430	30.209370	44.355805	0.477706	-2.368991	6.207577	-0.471303	-8.662090	0.877946	-22.054394	4.152622
42.2	38.835068	32.451911	44.355805	0.479349	-2.368663	6.238137	-0.470645	-8.669319	0.882218	-21.968216	4.188812
42.4	39.180286	32.106943	45.045741	0.477378	-2.368991	6.224665	-0.470645	-8.665704	0.885176	-21.685978	4.207860
42.8	39.870222	32.279427	44.528289	0.478364	-2.368006	6.205277	-0.471303	-8.665704	0.889447	-22.102357	4.245003
43.0	39.352770	32.451911	45.390708	0.478692	-2.368006	6.224007	-0.470645	-8.662090	0.890762	-22.877095	4.264050
43.2	39.525254	33.487065	45.735927	0.476720	-2.367020	6.176360	-0.470645	-8.665376	0.893719	-20.006187	4.282145
43.4	40.387924	33.487065	45.390708	0.476392	-2.367349	6.175703	-0.470645	-8.659790	0.896019	-22.284518	4.301193
44.0	40.560408	34.694703	46.425862	0.477378	-2.366034	6.231894	-0.470974	-8.665047	0.902920	-22.476742	4.356431
44.2	40.732892	34.349735	45.390708	0.475735	-2.366363	6.224007	-0.470317	-8.667347	0.905878	-21.646235	4.375479
44.6	42.113013	34.867187	45.908411	0.475735	-2.364720	6.184246	-0.470645	-8.659790	0.911464	-19.533904	4.411669
44.8	41.250343	35.039670	46.943564	0.476720	-2.364720	6.247338	-0.470645	-8.667347	0.914093	-21.860956	4.430717
45.0	42.457981	35.902340	47.288532	0.472449	-2.364062	6.142185	-0.470317	-8.663404	0.917379	-19.984130	4.449764
45.2	42.113013	35.557373	47.116048	0.482964	-2.364062	6.308130	-0.470317	-8.666690	0.920336	-20.208761	4.468812
46.2	42.975683	36.937494	48.151202	0.477049	-2.361105	6.194762	-0.470645	-8.666362	0.934137	-20.887921	4.562145
46.4	43.148167	36.937494	47.978468	0.475078	-2.359791	6.153029	-0.470317	-8.665047	0.938409	-18.483873	4.580241
46.8	43.838103	38.145132	48.323686	0.478035	-2.356833	6.171431	-0.470317	-8.667347	0.944653	-20.031100	4.618336
47.0	44.355805	37.800164	48.323686	0.474092	-2.355847	6.155986	-0.470317	-8.656175	0.947610	-18.200928	4.636431
47.2	44.183321	38.662584	49.186106	0.473763	-2.354862	6.138899	-0.470645	-8.658146	0.949253	-20.570058	4.654526
47.4	44.355805	38.662584	49.013622	0.474092	-2.353876	6.199691	-0.470974	-8.662747	0.952868	-18.704667	4.673574
47.6	44.183321	39.180286	49.186106	0.476392	-2.352233	6.231894	-0.471303	-8.659790	0.955168	-21.054336	4.691669
47.8	44.700773	39.180286	50.566227	0.477378	-2.351575	6.196404	-0.470317	-8.669319	0.958454	-17.080211	4.711669
48.4	45.735927	40.042706	50.566227	0.476392	-2.348947	6.240109	-0.470317	-8.664062	0.966341	-20.233561	4.761905
48.6	45.563443	40.042706	49.358590	0.480664	-2.347632	6.258839	-0.470317	-8.662418	0.968641	-15.837373	4.761905
48.8	46.080894	40.732892	50.221260	0.479349	-2.346975	6.232880	-0.470645	-8.661761	0.970941	-18.272366	4.761905
49.4	46.080894	40.732892	49.358590	0.477049	-2.345004	6.167487	-0.470645	-8.660775	0.973241	-18.763908	4.761905
50.0	46.425862	41.422827	50.393744	0.479349	-2.343360	6.207249	-0.469988	-8.662418	0.975213	-20.329183	4.761905
50.2	46.598346	40.560408	48.496170	0.479349	-2.342703	6.366293	-0.470317	-8.677863	0.975870	-19.106750	4.761905
50.3	46.425862	41.595562	49.703808	0.477049	-2.342046	6.164530	-0.470645	-8.661433	0.976856	-18.408227	4.761905
50.5	45.908411	41.077859	49.703808	0.479021	-2.341389	6.143499	-0.470317	-8.654860	0.976856	-16.135047	4.761905
50.8	45.735927	42.113013	49.876292	0.483950	-2.340732	6.222693	-0.469988	-8.664390	0.977513	-17.541896	4.761905
50.9	46.080894	40.905375	49.013622	0.477378	-2.340403	6.279870	-0.470317	-8.670962	0.978499	-17.905489	4.761905
51.1	46.080894	41.940529	49.358590	0.480664	-2.340403	6.311416	-0.469988	-8.675562	0.978499	-18.262053	4.761905
51.5	45.563443	41.422827	49.531324	0.476063	-2.339417	6.168473	-0.470974	-8.665376	0.980142	-18.465838	4.761905
51.8	46.771080	41.768045	50.221260	0.486907	-2.338760	6.323575	-0.470317	-8.680820	0.980142	-20.402165	4.761905
52.3	46.943564	43.148167	50.393744	0.477706	-2.337774	6.183260	-0.470645	-8.664719	0.980799	-17.834118	4.761905
52.5	46.943564	42.802949	50.048776	0.477049	-2.336460	6.184904	-0.470974	-8.663404	0.981128	-17.677180	4.761905
52.9	47.116048	42.802949	50.738962	0.479021	-2.336460	6.305830	-0.470645	-8.670633	0.981456	-17.379125	4.761905
53.1	46.253378	42.630465	49.703808	0.477378	-2.336460	6.207577	-0.470974	-8.667676	0.981785	-15.650531	4.761905
53.7	47.288532	43.148167	49.876292	0.483950	-2.335145	6.207906	-0.470645	-8.656832	0.981456	-18.372245	4.761905
54.1	47.805984	43.320651	49.703808	0.475406	-2.334816	6.313059	-0.470645	-8.678520	0.981785	-19.666054	4.761905
54.7	46.771080	43.838103	49.876292	0.481978	-2.333831	6.170445	-0.470317	-8.663404	0.982442	-16.104550	4.761905
